"Código Productor" "Nombre Productor" "Pólizas Auto" "% Ppto Auto" "Cartera Activa Auto" "Pólizas Fianza" "% Ppto Fianza" "Cartera Activa Fianza" "Pólizas Patrimoniales" "% Ppto Patrimoniales" "Cartera Activa Patrimoniales" "Pólizas Personas" "% Ppto Personas" "Cartera Activa Personas" "Pólizas Salud" "% Ppto Salud" "Cartera Activa Salud" "Pólizas General" "% Ppto General" "Cartera Activa General" "Fecha" "cuentas_esp" "centro_atencion"
"195" 166 "Jeptha McCullough" 260 246 255.188729753718 72.9280989151448 11 90.762029052712 63.8820360880345 138 206.290835165419 145.173717197031 103 45.9230416454375 186.96123403497 150 102.012743474916 121.107673272491 146 21.8105592299253 2019-07-14 "Cuenta 4" "Centro 4"
"196" 73 "Mikaela Lindgren-Schaefer" 289 448 165.552760264836 122.227515513077 134 63.9595672953874 7.67025805544108 62 161.443742690608 318.155730515718 99 168.075144151226 189.786778809503 41 59.3112786766142 160.994972335175 9 145.62993911095 2019-07-15 "Cuenta 2" "Centro 2"
"197" 86 "Djuana Rowe" 162 188 120.916880434379 10.2555701974779 46 17.0292559312657 84.7966396715492 156 116.441472410224 26.547840051353 19 5.17483218573034 179.351162118837 42 56.008612178266 172.875327710062 101 114.97585773468 2019-07-16 "Cuenta 2" "Centro 1"
"198" 66 "Vaughn White II" 159 128 237.374421651475 4.78899707086384 94 45.2350205276161 31.3404663931578 31 291.561124823056 151.963087357581 52 9.97984153218567 154.778141062707 109 100.246425671503 139.621479529887 157 13.5926855262369 2019-07-17 "Cuenta 1" "Centro 1"
"199" 117 "Mr. Sherrill Brown" 435 507 231.080930843018 158.868089318275 101 93.0101489881054 80.4531096015126 88 32.9808914568275 157.491839304566 180 95.9391096606851 100.417515449226 47 186.296250205487 163.206998631358 17 197.540371259674 2019-07-18 "Cuenta 1" "Centro 1"
"200" 52 "Arlie White" 4 361 155.643450818025 142.70906560123 19 26.8680744338781 38.8438843656331 15 294.570303428918 218.775914423168 140 7.43476417846978 51.3338134158403 29 58.7715254630893 150.187549320981 186 86.5423590876162 2019-07-19 "Cuenta 3" "Centro 5"
"201" 106 "Channing Monahan" 343 415 29.3026725528762 54.3989748694003 159 89.2813317244872 42.747134459205 96 23.8689185818657 245.127018541098 141 48.3312665484846 41.2287946790457 5 63.6102546937764 84.6334137953818 18 130.05135897547 2019-07-20 "Cuenta 2" "Centro 3"
"202" 99 "Jessie Marquardt" 202 5 13.4459605207667 91.8973617255688 104 13.9062155038118 89.9516784586012 81 1.55354600865394 219.820385333151 35 140.467267250642 123.814079724252 10 80.1212754100561 58.3306843414903 196 34.442774252966 2019-07-21 "Cuenta 1" "Centro 2"
"203" 170 "Mrs. Fabiola Wilderman" 265 551 86.8422324769199 160.985756851733 188 87.2258845716715 53.712622798048 69 145.248065516353 234.989568591118 42 187.962559610605 67.6157493144274 76 80.0032613333315 115.709572704509 22 69.5444675628096 2019-07-22 "Cuenta 4" "Centro 2"
"204" 5 "Mr. Ian Terry Sr." 65 503 212.486167042516 154.903037520126 10 31.184518802911 90.0981911225244 137 179.197807819583 267.099817935377 51 15.6800309661776 19.7959019802511 8 188.008045870811 44.6747471578419 76 35.5844482779503 2019-07-23 "Cuenta 2" "Centro 3"
"205" 63 "Franklin Abernathy" 268 524 160.80433242023 119.167185248807 54 28.4414737252519 83.7934374809265 144 261.02237245068 241.017918661237 100 130.077656265348 175.221273675561 142 48.6404055729508 109.519651997834 150 183.452700870112 2019-07-24 "Cuenta 1" "Centro 4"
"206" 153 "Dr. Hoyt Bartell" 110 457 176.567146321759 73.7947680521756 53 22.4942466709763 63.4573486633599 196 241.843538708054 68.2430903427303 158 17.3674964811653 96.2674762587994 128 147.324759932235 95.0199366081506 96 183.730096789077 2019-07-25 "Cuenta 3" "Centro 2"
"207" 13 "Lukas Funk" 318 435 87.8624880686402 153.927902085707 145 40.9247072180733 46.9231185503304 77 232.192174298689 100.147723406553 96 191.362435929477 41.2294767331332 5 188.319692201912 100.898746820167 91 109.668320417404 2019-07-26 "Cuenta 4" "Centro 3"
"208" 40 "Mrs. Illa Hand DVM" 212 372 78.6921873455867 113.210996193811 65 51.6172528034076 50.0616572564468 10 44.7646241169423 171.345837786794 195 137.11323235184 53.1119241379201 62 45.7432681228966 81.2554561067373 150 165.876040002331 2019-07-27 "Cuenta 3" "Centro 3"
"209" 73 "Leighton Wisozk" 361 77 212.149170879275 161.597425537184 22 77.0080176880583 79.0216241963208 163 192.525491723791 10.7097812928259 113 162.160671129823 39.5787003450096 3 108.716990426183 149.339888384566 184 167.401738511398 2019-07-28 "Cuenta 2" "Centro 5"
"210" 164 "Myrta Weimann PhD" 194 217 151.889270846732 52.369422186166 34 3.12039754353464 84.4752056058496 187 280.010144761764 265.761925838888 6 60.4914679657668 101.006945269182 161 42.5471348688006 11.3993699662387 143 141.426329687238 2019-07-29 "Cuenta 3" "Centro 3"
"211" 114 "Ema Cronin" 431 466 28.003334091045 163.120311824605 146 19.1639443393797 45.0473202159628 177 197.453533904627 190.46566253528 44 24.7744773048908 36.0443921759725 68 110.580423008651 38.6730840895325 149 102.35201837495 2019-07-30 "Cuenta 1" "Centro 4"
"212" 195 "Doyle Harber" 49 201 172.359284036793 149.466352770105 182 66.6797709418461 63.5120132705197 171 111.285559041426 293.436620291322 131 25.0665786676109 143.250944186002 53 61.2967989873141 157.870305748656 170 121.167492354289 2019-07-31 "Cuenta 5" "Centro 2"
"213" 158 "Ms. Elinor Stehr" 186 76 0.513390521518886 199.144336162135 194 59.4815406715497 99.6355126379058 188 289.580394281074 97.2740724682808 96 142.116343555972 199.018321093172 136 142.283767601475 184.538453817368 85 150.860868906602 2019-08-01 "Cuenta 3" "Centro 5"
"214" 135 "Abb Howell" 172 304 84.242625720799 171.501622628421 162 20.2499250881374 3.21357622742653 0 241.066947975196 163.502321671695 17 123.256894294173 34.7738988231868 192 81.8550206255168 100.948229897767 83 8.63978485576808 2019-08-02 "Cuenta 2" "Centro 4"
"215" 109 "Demetra Schoen" 149 77 269.553095195442 88.0540864542127 14 9.74057889543474 84.3715547583997 125 131.619855738245 362.9020803608 122 29.4294092338532 163.266012398526 78 87.2768161818385 131.764458818361 26 63.2101659663022 2019-08-03 "Cuenta 1" "Centro 1"
"216" 160 "Harriet Bergnaum" 109 309 116.901504574344 142.106183152646 110 75.7930693682283 99.552766350098 186 176.137567148544 152.000534534454 101 180.321938777342 58.8998124934733 106 134.740302152932 19.2164530046284 142 180.813749320805 2019-08-04 "Cuenta 4" "Centro 1"
"217" 23 "Waneta Dickens" 165 345 6.4797846833244 147.021680697799 175 13.5970030445606 5.55921094492078 195 84.384417696856 7.88755184039474 1 90.0875877588987 33.4863536991179 158 9.51737747527659 66.6058178525418 171 16.6893274523318 2019-08-05 "Cuenta 2" "Centro 5"
"218" 79 "Skyler Lind Sr." 4 261 286.70982120093 191.514903819188 42 10.7871268410236 14.3199533922598 166 17.7460172446445 77.6110973209143 38 136.733511043712 91.5407384745777 29 2.84948283806443 174.106037756428 180 175.550244841725 2019-08-06 "Cuenta 2" "Centro 4"
"219" 86 "Ressie Christiansen-Beahan" 45 424 10.7971571618691 20.4927037935704 8 37.9010923206806 60.3367483010516 190 88.7227146187797 53.9746561087668 148 31.9139262661338 155.742097785696 120 123.667301656678 135.127614345402 166 178.083088388667 2019-08-07 "Cuenta 4" "Centro 5"
"220" 20 "Sybilla Stroman" 467 322 196.811023727059 32.6961026061326 41 59.1293775709346 96.1959270061925 176 121.187430107966 93.7449098564684 64 37.7092056907713 44.2818297538906 43 30.1042880862951 173.992368765175 189 93.2277288753539 2019-08-08 "Cuenta 3" "Centro 5"
"221" 27 "Dora Mertz" 69 163 46.2106375722215 70.258322218433 138 35.3010607650504 2.55912831053138 148 111.423970595933 328.568259999156 183 186.954302480444 177.639828482643 111 107.888833293691 185.410442110151 141 1.43072186037898 2019-08-09 "Cuenta 1" "Centro 2"
"222" 69 "Lessie Marks V" 110 120 58.334622415714 80.4154671728611 146 37.0592992287129 77.8249410446733 26 20.9688483271748 278.058134112507 16 174.502726551145 54.1432188823819 109 168.513509305194 43.342564208433 144 121.404012991115 2019-08-10 "Cuenta 5" "Centro 2"
"223" 20 "Rosey Bruen" 133 341 200.434415205382 97.3221588879824 104 86.6225039819255 20.7934907870367 32 130.923822778277 56.2042542733252 193 164.756659371778 71.4507380034775 165 59.4422394409776 86.9618146214634 102 24.8987498693168 2019-08-11 "Cuenta 5" "Centro 5"
"224" 89 "Dewitt Batz" 255 400 43.9209279371426 67.6499263849109 14 91.6485189460218 96.5131757548079 122 216.587759857066 48.7815151922405 54 3.61987976357341 11.2797417677939 65 45.4112395178527 192.025921260938 43 97.9696188122034 2019-08-12 "Cuenta 5" "Centro 3"
"225" 18 "Miss Kendal Herman PhD" 403 108 76.042596786283 73.9790441002697 44 41.3002922898158 23.7616065656766 84 174.835696374066 146.212378144264 112 78.1726045068353 121.509203221649 182 102.303664339706 59.52945840545 80 158.583709737286 2019-08-13 "Cuenta 4" "Centro 5"
"226" 9 "Junior Goyette" 42 275 227.059168322012 169.552143150941 105 45.4892043722793 85.8680318575352 111 9.64745921082795 182.717256993055 126 135.082798730582 30.2387863397598 124 132.097021024674 190.84592317231 13 101.373332319781 2019-08-14 "Cuenta 3" "Centro 2"
"227" 188 "Gwen Schneider" 328 193 293.967859097756 112.599006993696 95 5.53446293342859 30.1878369878978 166 87.6338064204901 115.007527079433 31 188.380037248135 24.7992021963 177 36.6435484029353 152.979939617217 46 172.206586692482 2019-08-15 "Cuenta 1" "Centro 3"
"228" 184 "Zoey Lueilwitz" 251 566 159.995832201093 133.687162585557 109 48.5745145939291 40.6776348128915 123 47.0445714890957 368.978988192976 181 94.5629440713674 85.4054749943316 2 116.371822264045 87.5918335746974 62 131.507327686995 2019-08-16 "Cuenta 3" "Centro 5"
"229" 22 "Dr. Larkin Maggio" 266 496 14.2779112095013 40.4178408905864 57 82.2305358713493 11.6851265309379 118 51.5201455447823 59.7461834549904 138 63.246778678149 191.685412591323 91 142.031541420147 121.577606862411 99 184.47877173312 2019-08-17 "Cuenta 2" "Centro 4"
"230" 145 "Dr. Maxx Weissnat MD" 216 278 66.5739415213466 49.7958722524345 131 13.5268207173795 60.8769508544356 132 298.288761824369 280.728172045201 200 40.1440353598446 52.7492439839989 163 100.62262956053 162.18064269051 104 33.3911426831037 2019-08-18 "Cuenta 5" "Centro 5"
"231" 164 "Bell Powlowski" 362 175 190.414470434189 135.575229860842 35 45.3878353349864 45.9879485890269 178 48.4092452097684 106.907378416508 31 167.608003178611 14.2058603931218 90 59.3582679051906 171.087751723826 21 46.2103029713035 2019-08-19 "Cuenta 3" "Centro 4"
"232" 166 "Dr. Quinten Jakubowski III" 302 4 269.889350468293 56.7254856228828 193 31.147570698522 10.1018165238202 59 170.765436720103 309.519526083022 168 120.123431552202 81.6437830217183 155 159.412277163938 8.72724936343729 92 109.144808258861 2019-08-20 "Cuenta 5" "Centro 4"
"233" 7 "Wilda Eichmann" 30 60 10.15802139882 41.8296063318849 164 25.2360637299716 53.4679555566981 65 98.1025443412364 223.700420558453 135 112.612951733172 67.6320862025023 144 120.64616936259 155.844082543626 119 10.346534056589 2019-08-21 "Cuenta 3" "Centro 5"
"234" 191 "Miller Nolan" 405 4 97.0224373508245 54.3384337797761 182 4.13364206906408 16.9598111184314 189 47.9236002545804 113.166318368167 4 142.412092071027 143.752176919952 84 57.9251743853092 165.332403359935 17 1.81505056098104 2019-08-22 "Cuenta 5" "Centro 2"
"235" 31 "Yoshiko Effertz" 29 300 47.505395882763 96.570596517995 37 54.4442948419601 6.12964143510908 172 282.431200006977 1.09105259180069 81 144.061610708013 154.867598507553 35 153.523074369878 38.6460780631751 181 23.6346492543817 2019-08-23 "Cuenta 3" "Centro 3"
"236" 84 "Trace Eichmann" 493 183 154.838873399422 189.897636184469 51 89.0927852364257 59.8140297224745 60 214.621863467619 203.550057392567 95 139.605693472549 97.9156663175672 162 188.518129987642 35.1741108577698 126 55.8894133660942 2019-08-24 "Cuenta 2" "Centro 2"
"237" 197 "Bjorn Howe" 9 550 220.343504101038 180.057276925072 95 35.6013690819964 62.8196759382263 153 248.455188400112 181.053358409554 48 130.049539636821 185.419334936887 82 59.7768459934741 136.680139601231 180 91.7842194903642 2019-08-25 "Cuenta 4" "Centro 2"
"238" 149 "Sammie Hegmann" 111 226 262.106548575684 32.7803319320083 96 10.3702028747648 49.9948070617393 67 119.89049508702 318.074192944914 69 109.40417824313 6.31057298742235 5 148.561414843425 106.739135319367 43 82.7720365021378 2019-08-26 "Cuenta 2" "Centro 2"
"239" 105 "Vern Jakubowski-Kertzmann" 364 249 234.909267816693 114.277310343459 77 31.7793174181134 71.0952931083739 113 47.7789744269103 111.126562952995 108 40.7164385076612 1.18424315005541 156 114.6929893177 147.1858500503 75 183.266106434166 2019-08-27 "Cuenta 2" "Centro 4"
"240" 8 "Tianna Turner" 116 226 114.500675839372 38.2952650077641 4 92.9445541463792 49.3496513692662 36 275.54360346403 351.428947318345 150 59.6789320465177 39.030374167487 3 119.683632254601 88.4997076354921 162 149.407128430903 2019-08-28 "Cuenta 4" "Centro 3"
"241" 127 "Redden O'Conner" 165 580 57.8244850505143 58.034236356616 109 94.0993615891784 21.9087820732966 5 31.5968396840617 274.013734422624 120 93.5405312571675 161.948061501607 102 37.6737137325108 171.783641725779 42 157.594091305509 2019-08-29 "Cuenta 4" "Centro 5"
"242" 145 "Ashanti Deckow-Bode" 319 197 17.8719367599115 41.7267987970263 24 67.6078692311421 71.7044401215389 38 159.38775271643 103.208753652871 45 103.631168743595 64.3207488115877 56 80.6277833413333 77.3097545839846 16 15.5572198797017 2019-08-30 "Cuenta 5" "Centro 1"
"243" 145 "Veda D'Amore" 31 264 41.9591343495995 98.1052765622735 99 36.5815517958254 3.2929538981989 52 79.1327488375828 43.4340033680201 63 83.2239400129765 0.946734147146344 137 148.415733408183 163.157298369333 96 101.075335638598 2019-08-31 "Cuenta 5" "Centro 2"
"244" 119 "Kortney Eichmann" 235 318 228.752145823091 44.4702574983239 0 58.2709565991536 15.5861235689372 184 266.342199174687 384.429158084095 53 0.590457115322351 199.442992731929 182 185.843089735135 65.2837585657835 15 173.782237479463 2019-09-01 "Cuenta 2" "Centro 4"
"245" 59 "Alexia Upton DDS" 151 243 83.3946118829772 22.0680108293891 13 25.1756608719006 48.10125536751 174 197.625134373084 219.236836023629 199 112.006897060201 131.168164918199 17 82.7757553197443 71.5537768788636 97 8.94911754876375 2019-09-02 "Cuenta 2" "Centro 5"
"246" 180 "Kylee Larson" 408 572 281.707898341119 134.155559260398 46 33.3270178874955 99.8634255258366 50 142.774003604427 299.305582232773 153 197.60685893707 155.061490274966 14 153.312606317922 61.4997357130051 20 49.8616901692003 2019-09-03 "Cuenta 1" "Centro 5"
"247" 20 "Oswald Denesik" 322 529 291.607615887187 78.3243965357542 188 28.5122624598444 69.6603801567107 78 234.942236915231 34.8386937752366 99 184.022017754614 142.718323646113 62 102.983595943078 128.979400917888 109 52.5949854869395 2019-09-04 "Cuenta 3" "Centro 2"
"248" 93 "Ardath Howell" 301 340 152.770199510269 152.663343027234 184 77.1181758958846 2.97222558874637 19 145.352861448191 160.845683142543 37 53.630858939141 88.7707567773759 92 160.123775154352 106.917128665373 145 173.456336464733 2019-09-05 "Cuenta 1" "Centro 3"
"249" 57 "Dr. Gaetano Huel" 14 310 264.403421804309 121.597925014794 180 96.140359621495 80.143710761331 194 7.57714945357293 356.947415322065 125 111.825180659071 26.7741323914379 8 25.7022459991276 57.3950207792222 68 124.218585900962 2019-09-06 "Cuenta 4" "Centro 5"
"250" 175 "Malachi Gutkowski" 293 509 210.592139954679 68.2045682799071 124 94.8008964303881 90.880492515862 42 61.1516252160072 344.44402679801 13 38.3309244178236 149.781129695475 60 180.409245751798 59.7539295908064 0 46.0425692144781 2019-09-07 "Cuenta 1" "Centro 4"
"251" 106 "Lyda McCullough" 38 200 45.7788243424147 185.87464322336 124 66.058810823597 76.0102210799232 26 239.811424864456 157.183751929551 105 175.918028131127 28.771709324792 172 24.2655344773084 134.098825557157 22 197.035306366161 2019-09-08 "Cuenta 1" "Centro 5"
"252" 24 "Tamara Dooley PhD" 236 342 226.185305113904 177.777084801346 151 9.75456580054015 60.3736236691475 139 277.862579841167 326.234927400947 19 167.153856949881 181.017165211961 97 32.9337967094034 195.257754856721 79 99.1773251909763 2019-09-09 "Cuenta 1" "Centro 4"
"253" 64 "Kamden Okuneva I" 22 453 196.183145907708 46.9338668975979 155 54.6115149045363 96.4743170421571 186 3.07199908420444 291.615953762084 102 51.5886750537902 83.2727833651006 164 104.870756110176 59.3494011554867 168 82.7476445119828 2019-09-10 "Cuenta 2" "Centro 1"
"254" 89 "Paityn Hammes" 444 508 47.7748892968521 159.390135202557 87 61.2433846574277 16.0173050127923 170 293.941513379104 234.266823157668 152 162.176012108102 103.375737229362 167 125.991590088233 22.350246226415 8 197.007054649293 2019-09-11 "Cuenta 4" "Centro 1"
"255" 193 "Jabez Schmitt" 153 522 282.71945239976 149.577356921509 120 63.3079029386863 53.347846493125 175 222.600178420544 347.311845421791 13 53.7820038385689 41.9981827028096 94 15.8105872105807 73.686662549153 7 154.702160181478 2019-09-12 "Cuenta 5" "Centro 2"
"256" 74 "Mr. Eugenio Lebsack IV" 121 25 194.223321648315 180.652026459575 179 37.8955023596063 3.35896674077958 36 248.748659295961 386.782861873507 116 57.9980637412518 23.0475385673344 138 109.120889939368 51.6560806892812 149 35.1167580112815 2019-09-13 "Cuenta 3" "Centro 2"
"257" 153 "Parker Wiegand" 239 19 158.298389799893 78.2170500606298 177 88.0610332358629 22.3495522746816 170 197.874323115684 120.137817319483 32 118.782717688009 187.764396844432 124 144.899369915947 82.1198184974492 95 6.49413126520813 2019-09-14 "Cuenta 2" "Centro 5"
"258" 115 "Cap Ebert" 185 256 160.774719365872 174.321388779208 53 97.2323359688744 57.0278960745782 127 67.7310849772766 320.082281157374 122 170.296234311536 63.4040163829923 130 30.8678726200014 32.1901211515069 170 198.248430108652 2019-09-15 "Cuenta 1" "Centro 3"
"259" 111 "Ancel Welch" 294 16 225.913686328568 69.0754120238125 140 50.657781213522 80.567454197444 19 25.0946510117501 142.275500204414 92 63.2535529788584 31.0923610813916 23 48.1110560242087 92.947306856513 91 178.439558949322 2019-09-16 "Cuenta 5" "Centro 5"
"260" 140 "Dr. Verlin Mayert MD" 184 577 280.23280876223 36.6729086264968 79 38.1151161855087 33.3978007780388 0 103.896968462504 327.532080374658 194 75.1781333237886 134.584574494511 195 59.1735512018204 141.608994966373 131 96.897448040545 2019-09-17 "Cuenta 4" "Centro 5"
"261" 10 "Luann Ferry" 24 462 232.441396499053 92.6603365689516 61 17.1725515276194 58.0877229338512 8 249.984991969541 267.040912993252 73 72.4757796153426 113.610126171261 120 6.71611414290965 189.833923941478 5 93.5842044651508 2019-09-18 "Cuenta 5" "Centro 5"
"262" 123 "Mrs. Jessye Mitchell" 233 211 101.229806989431 73.1770967599005 59 48.253197572194 88.9688263880089 149 251.127817109227 120.345069468021 123 177.711447374895 160.442862473428 43 156.453294260427 64.5906281191856 94 95.9546704776585 2019-09-19 "Cuenta 2" "Centro 4"
"263" 153 "Dr. Chuck Huel Jr." 325 125 193.302236893214 26.9113540183753 25 6.87951880972832 96.4383877580985 9 20.5786428647116 176.765121333301 126 179.785622330382 199.129272717983 10 194.674475863576 90.7301585655659 146 143.43998292461 2019-09-20 "Cuenta 2" "Centro 2"
"264" 112 "Cheyenne Flatley" 313 292 299.042049259879 3.0988794285804 39 92.7447885740548 5.91792075429112 146 130.273460363969 239.538819063455 39 28.7033985834569 162.244994612411 168 188.342569023371 71.8651580624282 123 148.045550798997 2019-09-21 "Cuenta 1" "Centro 5"
"265" 49 "Tex Wyman" 88 556 34.2312775785103 157.455598935485 114 69.2315656226128 56.6669038496912 48 291.663800831884 131.019023619592 54 22.864617081359 173.899495741352 196 42.8251073695719 187.618416454643 34 63.1878677755594 2019-09-22 "Cuenta 5" "Centro 4"
"266" 70 "Reginald Romaguera-Turcotte" 120 295 173.234269930981 39.4540766719729 149 3.25830059591681 35.5364046990871 15 294.787232880481 73.3195772394538 89 65.6418504193425 61.1950826365501 28 124.004873400554 122.751723090187 35 15.1697403285652 2019-09-23 "Cuenta 5" "Centro 1"
"267" 82 "Raiden Sporer" 130 179 194.042894197628 175.079434737563 153 3.39326306711882 41.7117083678022 88 2.8421969152987 399.527821317315 167 38.7183115351945 181.194593850523 51 110.926118865609 86.7831034120172 40 158.903220668435 2019-09-24 "Cuenta 1" "Centro 2"
"268" 36 "Mr. Simpson Rodriguez" 367 578 40.9552808152512 146.380166569725 147 13.8066176790744 24.1339120781049 164 114.154269592836 104.495000466704 188 23.665049020201 91.8373316526413 81 56.6872421652079 123.177614761516 47 172.945774998516 2019-09-25 "Cuenta 1" "Centro 1"
"269" 20 "Mr. Allen Eichmann" 4 342 252.002219343558 17.3934396822006 68 55.9131040237844 3.82570268120617 92 113.110405392945 246.844672597945 179 20.8461542613804 171.820378908888 14 80.8783878572285 155.193174863234 185 46.9061288051307 2019-09-26 "Cuenta 1" "Centro 2"
"270" 96 "Philomene Hand" 458 241 54.8535124864429 66.7839725036174 43 94.3172433413565 78.2113241031766 197 48.6698339693248 301.812957692891 13 89.8116243071854 2.71036983467638 185 52.8378856368363 116.147618554533 62 111.021579010412 2019-09-27 "Cuenta 4" "Centro 1"
"271" 97 "Lynne Schaefer" 118 295 32.5121389003471 109.471953008324 23 57.219588663429 26.744953985326 165 262.222005031072 283.767102099955 59 183.908102754503 56.6390867345035 91 96.3147316128016 66.6099979076535 8 23.8548345863819 2019-09-28 "Cuenta 4" "Centro 3"
"272" 126 "Azaria Medhurst" 231 355 18.2606538757682 129.649641504511 155 95.9880071459338 37.9809194710106 38 91.4640387520194 294.47193685919 131 170.830773655325 36.4927015732974 188 40.322300279513 51.5523141715676 177 164.579644054174 2019-09-29 "Cuenta 1" "Centro 3"
"273" 69 "Bird Labadie" 56 38 176.390921557322 154.730385541916 130 61.1749020637944 23.1506091309711 154 25.8952681906521 112.156486883759 138 115.063834981993 185.872140945867 110 50.7795489393175 145.302649307996 100 185.442746989429 2019-09-30 "Cuenta 4" "Centro 1"
"274" 28 "Alyce Hilpert" 139 136 91.5464904159307 144.16323620826 40 95.0843821978197 57.1034873835742 116 144.277886277996 21.3613899424672 179 45.3402738552541 74.3170958478004 13 174.806186277419 108.203514199704 109 190.355707285926 2019-10-01 "Cuenta 3" "Centro 1"
"275" 164 "Freda Nader" 154 465 290.313311317004 170.484564173967 13 26.797365420498 90.3624974191189 143 92.4146399600431 299.429872632027 131 92.6238593645394 119.726027641445 182 64.0952098183334 108.882117271423 12 123.713338980451 2019-10-02 "Cuenta 4" "Centro 2"
"276" 29 "Francis Altenwerth" 348 374 36.9579972932115 96.151572605595 182 45.7128908019513 80.2143858978525 155 195.250524720177 112.459468469024 37 69.9421755503863 26.5580773353577 40 24.8934709001333 189.513867767528 124 136.802389658988 2019-10-03 "Cuenta 3" "Centro 3"
"277" 197 "Dakota Connelly" 480 360 46.7004161328077 34.9870553705841 103 64.5405664341524 98.9065808942541 131 270.111169153824 66.2441642954946 136 140.01216609031 21.682606684044 30 32.9703719355166 184.918341832235 42 131.364930188283 2019-10-04 "Cuenta 1" "Centro 1"
"278" 184 "Aarav Block" 228 471 99.5834198780358 180.851349048316 120 14.9119867011905 69.0508296480402 19 120.050112437457 160.384403448552 172 188.0281643942 136.150903021917 182 198.420632723719 58.5499654058367 22 73.0632102582604 2019-10-05 "Cuenta 5" "Centro 5"
"279" 49 "Bertie Armstrong" 285 553 114.583955216222 112.05277768895 84 53.6032307194546 66.2566322600469 10 220.450089569204 4.29462306201458 57 27.8776571620256 5.93832163140178 124 5.51535710692406 17.5829837564379 187 195.555870607495 2019-10-06 "Cuenta 2" "Centro 2"
"280" 110 "Aloysius Boyle" 226 422 149.109691707417 68.1636279914528 42 51.9321825820953 99.3822337361053 3 83.6261698510498 367.192038707435 81 102.942394418642 170.347766391933 157 19.574397103861 134.87280770205 83 96.0251965094358 2019-10-07 "Cuenta 2" "Centro 1"
"281" 117 "Boone Price" 28 586 133.617834700271 137.853037426248 90 89.1640764893964 1.12369828857481 100 8.10741113964468 252.428169455379 152 187.59402516298 6.19735429063439 117 19.19139851816 35.9427550807595 102 165.792369097471 2019-10-08 "Cuenta 1" "Centro 3"
"282" 175 "Jaleel Krajcik" 277 432 60.5117728700861 122.466391790658 80 28.8245478644967 97.4405277520418 22 46.9098421745002 85.5619970709085 123 65.6293807085603 163.695361092687 41 88.3452291134745 52.1354120690376 195 136.64854071103 2019-10-09 "Cuenta 5" "Centro 2"
"283" 109 "Fleming Schinner" 252 231 147.723510651849 192.978979367763 34 48.8806520123035 29.8132954631001 20 151.932421512902 136.626003682613 93 81.9942637346685 23.6744330264628 131 189.023735374212 26.9641742575914 164 170.788301341236 2019-10-10 "Cuenta 1" "Centro 1"
"284" 135 "Josiephine Parker" 134 349 32.6407186919823 144.543706951663 19 83.3685093326494 46.2148961145431 199 22.2865118645132 206.258355081081 109 194.452775130048 197.84258948639 73 86.942346021533 128.394275624305 35 130.836178828031 2019-10-11 "Cuenta 2" "Centro 3"
"285" 135 "Jettie Sipes" 282 356 219.908658857457 104.960560286418 158 75.5957009969279 66.244916128926 37 174.358614650555 280.394025053829 38 126.81208960712 53.9246063213795 103 77.2829966153949 46.8576367944479 147 97.1285259816796 2019-10-12 "Cuenta 2" "Centro 4"
"286" 159 "Lone Beatty" 268 595 206.712652067654 21.7494675889611 47 46.5601406991482 55.6462950073183 118 94.9848077259958 254.198659304529 134 35.2437616325915 63.0353236105293 57 115.633975854144 59.3446181155741 143 175.739548262209 2019-10-13 "Cuenta 3" "Centro 5"
"287" 197 "Davion Torp" 61 50 19.1892942180857 86.5849663969129 194 24.2954844143242 2.98411808907986 2 94.6955139515921 121.188406087458 68 2.75789899751544 179.156360868365 106 66.6036352049559 42.8416079841554 154 139.714249549434 2019-10-14 "Cuenta 1" "Centro 4"
"288" 152 "Ms. Sheyla Yost" 380 472 146.924576628953 11.1214294098318 172 87.7295790007338 43.5542215127498 30 182.501490740106 261.546874977648 173 187.973994202912 144.154980918393 71 42.5856950692832 33.965807640925 107 8.51014791987836 2019-10-15 "Cuenta 4" "Centro 5"
"289" 10 "Ms. Ocie Douglas" 174 92 95.7587849814445 97.0420587807894 13 42.6221424015239 24.1842029150575 114 116.764627257362 283.540296368301 23 158.950282773003 132.181530026719 197 154.477498074993 2.75782020762563 40 144.766531325877 2019-10-16 "Cuenta 2" "Centro 4"
"290" 113 "Blane Harber" 100 152 173.616309603676 108.209138689563 114 35.0582705810666 18.2594899786636 57 21.8635221244767 285.95120748505 165 19.1385543439537 21.8139269854873 150 59.8930907901376 143.895666720346 59 184.532506810501 2019-10-17 "Cuenta 5" "Centro 1"
"291" 116 "Carmine Hauck" 373 574 30.3336612414569 11.0472052823752 87 92.3299302114174 45.9857579320669 196 77.8440585359931 243.04739581421 35 92.8093201946467 133.432775596157 199 34.2775634024292 94.1170850303024 195 63.3731156587601 2019-10-18 "Cuenta 3" "Centro 5"
"292" 166 "Jeannette Altenwerth" 180 352 38.4641828248277 16.0901239607483 113 53.470892040059 18.3952712686732 56 216.852679476142 0.0820046290755272 146 151.626355620101 80.4336103145033 136 87.7983846701682 42.110544629395 173 157.785026216879 2019-10-19 "Cuenta 1" "Centro 5"
"293" 90 "Luann O'Reilly" 169 547 236.88270484563 143.896730430424 144 26.535129500553 64.4871134543791 127 167.492445954122 54.2938056401908 38 15.8358605578542 132.392837200314 83 133.977358648553 42.568336520344 154 99.1910414770246 2019-10-20 "Cuenta 1" "Centro 3"
